COMMON NAME,OBSERVATION COUNT,STATE,STATE CODE,COUNTY,COUNTY CODE,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,GROUP IDENTIFIER,APPROVED,SPECIES COMMENTS
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Upper Otira Valley,L1490788,P,-42.9122451,171.5228425,1989-01-31,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Upper Rolleston River,L1490780,P,-42.8957396,171.4999731,1989-01-24,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Upper Waimakariri River,L1490783,P,-42.9284511,171.4550669,1989-01-25,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,On Top Of Mt Beaky,L1490785,P,-42.977349,171.5445718,1989-01-28,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Head Of Rolleston River,L1490779,P,-42.8957396,171.4999731,1989-01-24,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Waimak Col,L1490791,P,-42.8957396,171.4999731,1989-02-05,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Temple Basin,L1490769,P,-42.9119091,171.5669455,1989-02-21,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Upper Otira Valley,L1490788,P,-42.9122451,171.5228425,1989-02-22,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Waimak Falls,L1490790,P,-42.9287484,171.4771131,1989-02-03,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Top Of Cons Track,L1490799,P,-42.9452268,171.5673931,1989-03-04,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,East Edwards River,L1490824,P,-42.9445177,171.6568707,1989-03-08,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Above Townsend Hut,L1490823,P,-42.7963341,171.76891,1989-03-07,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Upper Otira Valley,L1490832,P,-42.9122451,171.5228425,1989-04-25,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Arthurs Pass, Upper Otira",L1490833,P,-42.9119405,171.4995774,1989-05-11,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Arthurs Pass, Upper Otira",L1490833,P,-42.9119405,171.4995774,1989-08-15,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Arthurs Pass, Scotts Trk",L1490834,P,-42.9306242,171.5518059,1989-09-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Arthurs Pass, Upper Otira",L1490833,P,-42.9119405,171.4995774,1989-09-04,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Barker Hut,L1490836,P,-42.9941522,171.3884063,1989-10-05,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,3.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Bealy Spur hike, Arthur's Pass, New Zealand",L1915531,P,-42.9123052,171.5590534,1996-10-23,,1.0,Saw three on the Bealy Spur hike. Clearly distinguishable from the 2 rifleman we spotted earlier by it's straight bill and different coloring. Confirmed by Dr Chris Lalas.
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Arthur's Pass NP (general - please use more specific locations if possible),L1014645,H,-42.9142802,171.517226,2003-05-17,,1.0,Brown-ochre wren with distinct white superciliary
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Arthur's Pass NP (general - please use more specific locations if possible),L1014645,H,-42.9142802,171.517226,2005-05-11,,1.0,Clear view.
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Arthur's Pass NP (general - please use more specific locations if possible),L1014645,H,-42.9142802,171.517226,2009-02-19,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,cassidy,L823451,P,-42.9276809,171.5691143,2010-01-01,,1.0,Not sure on sex. Lack of green makes me thing female. Have a few photos. 
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,mathias river,L1036414,P,-43.0914564,171.1657906,2010-11-30,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Arthur's Pass NP (general - please use more specific locations if possible),L1014645,H,-42.9142802,171.517226,2011-11-17,,1.0,"Weird little tailless bird that was unmarked and pale below and gray/green above with narrow supercillium, sharp black bill and long legs hopping around on rocks"
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Arthur's Pass Village,L522641,H,-42.941569,171.5625987,2013-11-24,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Cronin Stream below Whitehorn Pass,L2610559,P,-42.956331,171.377326,2014-02-08,,1.0,"Two un-banded birds, came quite close(&lt;2m) while we were eating lunch. They hopped between boulders bobbing up and down whenever they landed.----<a href=""http://postimg.org/image/yvixm3ouv/""><img src=""http://s7.postimg.org/yvixm3ouv/DSC03542.jpg"" alt=""DSC03542"" /></a>"
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Arthur's Pass NP (general - please use more specific locations if possible),L1014645,H,-42.9142802,171.517226,2014-11-24,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Otira Valley,L10186412,P,-42.8959043,171.5353768,2015-01-17,,1.0,Female
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Arthur's Pass Track,L12132339,H,-42.9150576,171.5579182,2015-04-15,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,New Zealand - Arthur's Pass NP,L21762841,P,-42.987699,171.747953,2016-03-18,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Upper Otira Valley, Arthur's Pass National Park",L7292619,P,-42.8977778,171.5302778,2018-04-25,,1.0,Pair active in a rocky boulderfield in alpine vegetation.  One fed on ripe fruits of Coprosma cheesemanii
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Otira Valley track,L8064505,P,-42.8959475,171.5367635,2018-10-23,,1.0,"heard while resting during a walk,  past footbridge Otira Valley"
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Otira Valley,L8454626,P,-42.8959163,171.5381858,2019-01-18,,1.0,1 burd seen amongst large rocks in scree .
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Otira Valley,L9192897,P,-42.8986036,171.5588093,2019-05-05,,1.0,Male and Female.  200mts past the bridge. Left hand side near river.
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,BC123,L13918310,P,-42.8828124,171.7518869,2020-01-15,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,BC123,L13918310,P,-42.8828124,171.7518869,2020-01-15,,1.0,
South Island Wren,4.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,BC123,L13918310,P,-42.8828124,171.7518869,2020-01-15,,1.0,[2x2km] Right next to camp. Thought numbers were worth mentioning even though in a count.
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hokitika River HOKI2,L35328825,P,-43.090627,171.117232,2020-02-08,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hokitika River HOKI2,L35328825,P,-43.090627,171.117232,2020-02-10,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hokitika River HOKI5,L35328835,P,-43.089924,171.126121,2020-02-10,,1.0,
South Island Wren,3.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hokitika River HOKI4,L35328834,P,-43.093758,171.121979,2020-02-10,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"NZ (-42.942, 171.537)",L10940845,P,-42.9419693,171.5374704,2020-03-11,,1.0,"Adult with green and yellow plumage and prominent white eyestripe. Also juvenile with brownish plumage but with white eyestripe. Identified using appearance, behaviour and call. On scree field at 1600m"
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,BD122,L16564784,P,-42.8118348,171.8511527,2021-02-15,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hokitika River HOKI4,L35328834,P,-43.093758,171.121979,2021-02-14,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,BD122,L16564784,P,-42.8118348,171.8511527,2021-02-15,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hokitika River HOKI4,L35328834,P,-43.093758,171.121979,2021-02-13,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,BD122,L16564784,P,-42.8118348,171.8511527,2021-02-15,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hokitika River HOKI4,L35328834,P,-43.093758,171.121979,2021-02-12,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,BD122,L16564784,P,-42.8118348,171.8511527,2021-02-15,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Upper Edwards Valley, Arthurs Pass NP, Canterbury, NZ (-42.918, 171.683)",L17302345,P,-42.9182127,171.6828767,2021-12-31,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Upper Edwards Valley, Arthurs Pass NP, Canterbury, NZ (-42.919, 171.683)",L17302306,P,-42.9186358,171.6831348,2021-12-31,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Upper Edwards Valley, Arthurs Pass NP, Canterbury, NZ (-42.919, 171.682)",L17302452,P,-42.91916,171.6820196,2021-12-31,,1.0,"Didn't manage to see this one, heard it only. Tried to record it but the song was very faint and there was a bit of wind, so not sure if the audio will be usable.-Observation was near the start of the checklist I believe"
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Lake Lyndon,L1934954,H,-43.2946684,171.7081976,2022-01-01,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,BF122,L22040798,P,-42.8136455,172.0467722,2022-01-16,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,BF122,L22040798,P,-42.8136455,172.0467722,2022-01-16,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Bleakhouse,L32439593,P,-43.4355785,172.0802272,2022-01-01,,1.0,
South Island Wren,3.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Avalanche Peak Summit,L17504301,P,-42.9412277,171.5383837,2022-01-22,,1.0,Seen in boulder field coming down Scott's track from summit. Pretty much on the track.
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hokitika River HOKI4,L35328834,P,-43.093758,171.121979,2022-02-14,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Otira Valley track,L8064505,P,-42.8959475,171.5367635,2022-05-07,,1.0,Across river half way between bridge and rock garden at the end of the track.   It quickly disappeared into a gap in the rocks
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,coral track,L19468158,P,-42.9273033,171.5577393,2022-06-05,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Blackball Ridge, Canterbury, NZ (-42.901, 171.756)",L21789877,P,-42.9010715,171.7563681,2022-12-12,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Avalanche Peak - Crow River Route, Canterbury, NZ (-42.943, 171.536)",L18056103,P,-42.9431297,171.5360521,2023-02-11,,1.0,Male and female
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,BE122,L34640930,P,-42.8127822,171.948961,2023-02-11,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,AW126,L34640904,P,-43.0908352,171.1579922,2023-03-23,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,AW126,L34640904,P,-43.0908352,171.1579922,2023-03-23,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hokitika River HOKI2,L35328825,P,-43.090627,171.117232,2024-01-24,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hokitika River HOKI5,L35328835,P,-43.089924,171.126121,2024-01-25,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hokitika River HOKI3,L35329069,P,-43.093673,171.118308,2024-01-25,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hawdon Valley--true right side,L8453140,H,-42.9632276,171.747425,2024-01-10,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Avalanche Peak Route, Canterbury, NZ (-42.942, 171.538)",L28791594,P,-42.9416901,171.5376141,2024-01-01,,1.0,
South Island Wren,6.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Avalanche Peak Trek,L10733501,H,-42.9404054,171.544478,2024-01-17,,1.0,"Reaching the summit I saw at least three couples of rock wren, male and female, and female feeding a chick. I have pictures I cannot upload with the app."
South Island Wren,4.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Hokitika River HOKI2,L35328825,P,-43.090627,171.117232,2024-01-26,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,Arthur's Pass NP--Bealey Track,L4693529,H,-42.9172829,171.5555853,2024-03-25,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Arthur's Pass National Park, Arthur's Pass NZ-Canterbury (-42.9901,171.3921)",L30651576,P,-42.990116,171.392057,2024-04-03,,1.0,
South Island Wren,3.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Arthur's Pass National Park, Arthur's Pass NZ-Canterbury (-42.9890,171.3913)",L30651572,P,-42.989002,171.391264,2024-04-03,,1.0,1 pair and 1 single seen and heard
South Island Wren,4.0,Canterbury,NZ-CAN,Selwyn District,NZ-CAN-062,"Arthur's Pass National Park, Arthur's Pass NZ-Canterbury (-42.9878,171.4009)",L30651589,P,-42.987756,171.40087,2024-04-04,,1.0,1 pair seen and a seperate pair heard
South Island Wren,1.0,Canterbury,NZ-CAN,Ashburton District,NZ-CAN-063,Douglas Lake  and  Harper Rock Biv,L1491030,P,-43.3625398,171.0013626,1965-12-25,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Ashburton District,NZ-CAN-063,Head of Rakaia - Louper stream,L1491224,P,-43.2318595,170.9714796,1977-01-20,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Ashburton District,NZ-CAN-063,Cameron Valley Track,L783275,P,-43.367996,171.0175824,2002-05-18,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Ashburton District,NZ-CAN-063,Above Cattle Stream,L14918876,P,-43.2328238,171.0552578,2019-02-03,,1.0,"Pair foraging in upper reaches of dry stream bed, came as close as two or three metres"
South Island Wren,1.0,Canterbury,NZ-CAN,Ashburton District,NZ-CAN-063,Cattle Stream,L8559248,P,-43.2304094,171.0585794,2019-02-03,,1.0,Seen and heard near camp. Was calling to a second bird which wasn’t seen.
South Island Wren,1.0,Canterbury,NZ-CAN,Ashburton District,NZ-CAN-063,AU128,L13918294,P,-43.2314701,170.9567285,2020-02-15,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Ashburton District,NZ-CAN-063,AU128,L13918294,P,-43.2314701,170.9567285,2020-02-15,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Ashburton District,NZ-CAN-063,AU128,L13918294,P,-43.2314701,170.9567285,2020-02-15,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Ashburton District,NZ-CAN-063,AU128,L13918294,P,-43.2314701,170.9567285,2020-02-15,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Ashburton District,NZ-CAN-063,AU128,L13918294,P,-43.2314701,170.9567285,2020-02-15,,1.0,
South Island Wren,2.0,Canterbury,NZ-CAN,Ashburton District,NZ-CAN-063,AU128,L13918294,P,-43.2314701,170.9567285,2020-02-15,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Ashburton District,NZ-CAN-063,"7771, Mount Somers NZ-Canterbury -43.37575, 170.83742",L21341179,P,-43.375749,170.837421,2022-10-22,,1.0,
South Island Wren,1.0,Canterbury,NZ-CAN,Timaru District,NZ-CAN-064,"Forbes River (trib of Havelock River),1676m",L1491186,P,-43.4715039,170.6384968,1976-02-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Timaru District,NZ-CAN-064,"Onlooker Spur, Mt D'Archiac, 1350m",L1491185,P,-43.4598272,170.6204101,1976-02-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Timaru District,NZ-CAN-064,Carney's Creek,L1490826,P,-43.4709133,170.6822251,1989-03-16,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Timaru District,NZ-CAN-064,"Above bivouac in Murphy Stream, Havelock River, Rangitata",L1490828,P,-43.4703454,170.6830875,1989-03-16,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Timaru District,NZ-CAN-064,"Carney's Creek, Havelock Catchment",L1490827,P,-43.4703452,170.6830752,1989-03-16,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Timaru District,NZ-CAN-064,Near Mt Sinclair,L19362083,P,-43.6412702,170.8391307,2022-05-29,,1.0,Saw 2 birds jumping around the bouldery scree slope as I was walking up.
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Watertank Ridge MCNP,L1490869,P,-43.7309219,170.0811218,1950-01-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Sealy Range above Hermitage,L1491064,P,-43.7414026,170.0612974,1970-05-17,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Malte Brun hut area,L1491077,P,-43.5626442,170.2539716,1971-04-23,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Classen slopes of Mt Acland,L1491088,P,-43.4965249,170.4393048,1972-01-25,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Godley Hut -around hut,L1491090,P,-43.4961487,170.5119283,1972-01-30,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Classen slopes of Mt Ackland,L1491089,P,-43.514731,170.450041,1972-01-25,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Godley Hut -around hut,L1491090,P,-43.4961487,170.5119283,1972-01-25,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Godley Hut,L1491091,P,-43.4803523,170.5102282,1972-01-30,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Godley Hut -around hut,L1491090,P,-43.4961487,170.5119283,1972-02-08,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Classen slopes of Mt Ackland,L1491089,P,-43.514731,170.450041,1972-02-08,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Classen slopes of Mt Acland,L1491088,P,-43.4965249,170.4393048,1972-02-08,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,on Annette Ridge,L1491096,P,-43.7492762,170.069795,1972-04-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Annette Ridge,L1491095,P,-43.7499188,170.0632414,1972-04-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,"Gorilla Stream, terminal face of Nun's Veil glacier",L1491180,P,-43.7051406,170.2436253,1976-01-24,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Kitchener Ridge 5000',L1491175,P,-43.7342755,170.0678559,1976-01-02,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Gorilla stream - at terminal face of Nun's Veil Glacier c. 6000' - on scree,L1491181,P,-43.7096046,170.2513661,1976-01-24,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,1500' below Ball Pass on Hooker side,L1491193,P,-43.6450827,170.1504505,1976-02-18,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Kitchener Ridge - about 1700',L1491192,P,-43.7400644,170.0864538,1976-02-17,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Below Sefton Biv,L1491187,P,-43.6884306,170.0766054,1976-02-04,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,Tongue of Nun's veil Glacier,L1491199,P,-43.7072728,170.2424105,1976-02-27,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,"Tussock Ridge, access to Boys Glacier ",L1491196,P,-43.6075943,170.1877292,1976-02-21,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,"Onlooker Spur, Mt D'Archnic, 1350m",L1491183,P,-43.4649175,170.5883149,1976-02-01,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,"Kitchener Ridge, 1700 m",L1491191,P,-43.7366094,170.0781132,1976-02-17,,1.0,Data from Michelsen-Heath & Gaze 2007
South Island Wren,1.0,Canterbury,NZ-CAN,Mackenzie District,NZ-CAN-065,1000' below Ball Pass on Tasman side,L1491194,P,-43.6430055,170.153835,1976-02-18,,1.0,Data from Michelsen-Heath & Gaze 2007
